yORF	gene_name	GFP_tagged	GFP_visualized	TAP_visualized	abundance	error	localization_summary	ambiguous	mitochondrion	vacuole	spindle_pole	cell_periphery	punctate_composite	vacuolar_membrane	ER	nuclear_periphery	endosome	bud_neck	microtubule	Golgi	late_Golgi	peroxisome	actin	nucleolus	cytoplasm	ER_to_Golgi	early_Golgi	lipid_particle	nucleus	bud
YPL211W	NIP7	tagged	visualized	TAP visualized	5170	NA	"nucleolus,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T	F
YPL212C	PUS1	tagged	visualized	TAP visualized	8130	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPL213W	LEA1	tagged	visualized	TAP visualized	3630	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPL214C	THI6	tagged	visualized	TAP visualized	technical problem	NA	"cytoplasm,punctate composite"	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL215W	CBP3	tagged	visualized	TAP visualized	14200	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL219W	PCL8	tagged	visualized	TAP visualized	396	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPL220W	RPL1A	tagged	visualized	TAP visualized	116000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL221W	BOP1	tagged	visualized	TAP visualized	technical problem	NA	"bud neck,cell periphery,vacuole"	F	F	T	F	T	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F
YPL222W		tagged	visualized	TAP visualized	2430	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL223C	GRE1	tagged	visualized	TAP visualized	low signal	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL225W		tagged	visualized	TAP visualized	37500	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL226W	NEW1	tagged	visualized	TAP visualized	37600	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL227C	ALG5	tagged	visualized	TAP visualized	5800	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL228W	CET1	tagged	visualized	TAP visualized	3900	362	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPL229W		tagged	visualized	TAP visualized	922	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL231W	FAS2	tagged	visualized	TAP visualized	17000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL232W	SSO1	tagged	visualized	TAP visualized	450	NA	lipid particle	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F
YPL233W	NSL1	tagged	visualized	TAP visualized	3710	NA	spindle pole	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL234C	TFP3	tagged	visualized	TAP visualized	538	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL236C		tagged	visualized	not TAP visualized	not visualized	NA	vacuolar membrane	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL239W	YAR1	tagged	visualized	TAP visualized	13100	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL240C	HSP82	tagged	visualized	TAP visualized	445000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL241C	CIN2	tagged	visualized	TAP visualized	1630	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL242C	IQG1	tagged	visualized	TAP visualized	279	NA	bud neck	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F
YPL243W	SRP68	tagged	visualized	TAP visualized	6280	1170	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL245W		tagged	visualized	TAP visualized	1130	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPL246C	RBD2	tagged	visualized	TAP visualized	7850	NA	"Golgi,early Golgi"	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F
YPL247C		tagged	visualized	TAP visualized	799	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPL249C	GYP5	tagged	visualized	TAP visualized	1940	NA	"ambiguous,bud neck,cytoplasm,cell periphery,bud"	T	F	F	F	T	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	T
YPL249C-A	RPL36B	tagged	visualized	TAP visualized	5370	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL250C	ICY2	tagged	visualized	TAP visualized	450	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL252C	YAH1	tagged	visualized	TAP visualized	14800	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL254W	HFI1	tagged	visualized	TAP visualized	7950	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPL255W	BBP1	tagged	visualized	TAP visualized	922	NA	spindle pole	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL256C	CLN2	tagged	visualized	TAP visualized	1270	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPL259C	APM1	tagged	visualized	TAP visualized	4420	NA	late Golgi	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F
YPL260W		tagged	visualized	TAP visualized	technical problem	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPL262W	FUM1	tagged	visualized	TAP visualized	6920	NA	"cytoplasm,mitochondrion"	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL263C	KEL3	tagged	visualized	TAP visualized	4010	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPL265W	DIP5	tagged	visualized	TAP visualized	432	NA	"cell periphery,vacuole"	F	F	T	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL269W	KAR9	tagged	visualized	TAP visualized	656	NA	"ambiguous,spindle pole"	T	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL270W	MDL2	tagged	visualized	TAP visualized	3390	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL271W	ATP15	tagged	visualized	TAP visualized	4280	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL273W	SAM4	tagged	visualized	TAP visualized	60300	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPL274W	SAM3	tagged	visualized	TAP visualized	1300	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR001W	CIT3	tagged	visualized	not TAP visualized	not visualized	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR002W	PDH1	tagged	visualized	TAP visualized	2730	NA	"cytoplasm,mitochondrion"	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR003C		tagged	visualized	TAP visualized	low signal	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR004C		tagged	visualized	TAP visualized	2950	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR006C	ICL2	tagged	visualized	TAP visualized	1080	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR008W	HAA1	tagged	visualized	TAP visualized	339	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR010C	RPA135	tagged	visualized	TAP visualized	14100	NA	nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F
YPR011C		tagged	visualized	not TAP visualized	not visualized	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR013C		tagged	visualized	TAP visualized	195	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR016C	TIF6	tagged	visualized	TAP visualized	18600	NA	"nucleolus,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T	F
YPR017C	DSS4	tagged	visualized	TAP visualized	1500	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR019W	CDC54	tagged	visualized	TAP visualized	8800	1110	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR020W	ATP20	tagged	visualized	TAP visualized	low signal	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR022C		tagged	visualized	TAP visualized	238	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR023C	EAF3	tagged	visualized	TAP visualized	1890	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR024W	YME1	tagged	visualized	TAP visualized	20100	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR025C	CCL1	tagged	visualized	TAP visualized	8700	1500	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR028W	YOP1	tagged	visualized	TAP visualized	1760	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR029C	APL4	tagged	visualized	TAP visualized	4850	NA	punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR031W	NTO1	tagged	visualized	TAP visualized	172	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR032W	SRO7	tagged	visualized	TAP visualized	low signal	NA	"cytoplasm,cell periphery,bud"	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T
YPR033C	HTS1	tagged	visualized	TAP visualized	26800	8150	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR034W	ARP7	tagged	visualized	TAP visualized	1360	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR035W	GLN1	tagged	visualized	TAP visualized	346000	110000	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR036W	VMA13	tagged	visualized	TAP visualized	22500	NA	vacuolar membrane	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR037C	ERV2	tagged	visualized	TAP visualized	259	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR040W	TIP41	tagged	visualized	TAP visualized	5710	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR041W	TIF5	tagged	visualized	TAP visualized	48300	13300	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR042C	PUF2	tagged	visualized	TAP visualized	377	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR043W	RPL43A	tagged	visualized	TAP visualized	44600	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR045C		tagged	visualized	TAP visualized	3360	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR046W	MCM16	tagged	visualized	TAP visualized	279	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR047W	MSF1	tagged	visualized	TAP visualized	1800	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR049C	CVT9	tagged	visualized	TAP visualized	85.5	NA	punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR051W	MAK3	tagged	visualized	TAP visualized	1940	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR052C	NHP6A	tagged	visualized	TAP visualized	3870	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR055W	SEC8	tagged	visualized	not TAP visualized	not visualized	NA	"ambiguous,bud neck,cytoplasm,cell periphery,bud"	T	F	F	F	T	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	T
YPR056W	TFB4	tagged	visualized	TAP visualized	4630	173	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR057W	BRR1	tagged	visualized	TAP visualized	1870	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR060C	ARO7	tagged	visualized	TAP visualized	low signal	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR061C		tagged	visualized	TAP visualized	414	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR062W	FCY1	tagged	visualized	TAP visualized	5180	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR063C		tagged	visualized	TAP visualized	2140	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR065W	ROX1	tagged	visualized	TAP visualized	238	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR066W	UBA3	tagged	visualized	TAP visualized	752	NA	"cytoplasm,punctate composite"	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR067W	ISA2	tagged	visualized	TAP visualized	1560	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR069C	SPE3	tagged	visualized	not TAP visualized	not visualized	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR070W	MED1	tagged	visualized	TAP visualized	4670	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR071W		tagged	visualized	TAP visualized	technical problem	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR072W	NOT5	tagged	visualized	TAP visualized	5110	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR073C	LTP1	tagged	visualized	TAP visualized	3500	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR074C	TKL1	tagged	visualized	TAP visualized	40300	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR075C	OPY2	tagged	visualized	TAP visualized	1160	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR079W	MRL1	tagged	visualized	TAP visualized	technical problem	NA	endosome	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR080W	TEF1	tagged	visualized	TAP visualized	377	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR081C	GRS2	tagged	visualized	TAP visualized	2290	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR083W	MDM36	tagged	visualized	TAP visualized	414	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR086W	SUA7	tagged	visualized	TAP visualized	6750	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR090W		tagged	visualized	TAP visualized	3690	NA	late Golgi	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F
YPR091C		tagged	visualized	TAP visualized	861	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR097W		tagged	visualized	TAP visualized	3080	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR098C		tagged	visualized	TAP visualized	752	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR100W	MRPL51	tagged	visualized	TAP visualized	3390	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR101W	SNT309	tagged	visualized	TAP visualized	721	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR102C	RPL11A	tagged	visualized	TAP visualized	39000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR103W	PRE2	tagged	visualized	TAP visualized	8530	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR104C	FHL1	tagged	visualized	TAP visualized	639	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR105C	COG4	tagged	visualized	TAP visualized	1620	NA	early Golgi	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F
YPR107C	YTH1	tagged	visualized	TAP visualized	3690	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR108W	RPN7	tagged	visualized	TAP visualized	51900	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR110C	RPC40	tagged	visualized	TAP visualized	13000	2310	"nucleolus,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T	F
YPR111W	DBF20	tagged	visualized	TAP visualized	3320	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR113W	PIS1	tagged	visualized	TAP visualized	3810	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR114W		tagged	visualized	TAP visualized	1920	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR115W		tagged	visualized	TAP visualized	300	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR116W		tagged	visualized	TAP visualized	2140	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR118W		tagged	visualized	TAP visualized	922	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR119W	CLB2	tagged	visualized	TAP visualized	339	NA	"ambiguous,nucleus"	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR122W	AXL1	tagged	visualized	TAP visualized	623	NA	"bud neck,cell periphery"	F	F	F	F	T	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F
YPR124W	CTR1	tagged	visualized	TAP visualized	1180	NA	"cell periphery,bud"	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T
YPR125W		tagged	visualized	TAP visualized	11300	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR127W		tagged	visualized	TAP visualized	2190	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR128C	ANT1	tagged	visualized	TAP visualized	2250	NA	peroxisome	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F
YPR129W	SCD6	tagged	visualized	TAP visualized	1280	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR131C	NAT3	tagged	visualized	TAP visualized	639	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR132W	RPS23B	tagged	visualized	TAP visualized	3340	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR134W	MSS18	tagged	visualized	TAP visualized	861	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR135W	CTF4	tagged	visualized	TAP visualized	3280	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR137W	RRP9	tagged	visualized	TAP visualized	5130	NA	nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F
YPR138C	MEP3	tagged	visualized	TAP visualized	3820	NA	cell periphery	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR139C	VPS66	tagged	visualized	TAP visualized	6630	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR140W		tagged	visualized	TAP visualized	1340	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR141C	KAR3	tagged	visualized	TAP visualized	3250	NA	"nucleus,spindle pole,microtubule"	F	F	F	T	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	T	F
YPR143W		tagged	visualized	TAP visualized	6200	NA	"nucleolus,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T	F
YPR144C	NOC4	tagged	visualized	TAP visualized	1630	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR145W	ASN1	tagged	visualized	not TAP visualized	not visualized	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR147C		tagged	visualized	TAP visualized	2010	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR148C		tagged	visualized	TAP visualized	low signal	NA	punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR149W	NCE102	tagged	visualized	TAP visualized	technical problem	NA	punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR152C		tagged	visualized	TAP visualized	1310	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR154W	PIN3	tagged	visualized	TAP visualized	2190	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR155C	NCA2	tagged	visualized	TAP visualized	2940	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR156C	TPO3	tagged	visualized	TAP visualized	2760	NA	cell periphery	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR159W	KRE6	tagged	visualized	TAP visualized	4760	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR160W	GPH1	tagged	visualized	not TAP visualized	not visualized	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR161C	SGV1	tagged	visualized	TAP visualized	2070	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
YPR163C	TIF3	tagged	visualized	TAP visualized	24000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F
YPR168W	NUT2	tagged	visualized	TAP visualized	1470	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR169W	JIP5	tagged	visualized	TAP visualized	7750	NA	"nucleolus,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T	F
YPR171W	BSP1	tagged	visualized	TAP visualized	704	NA	actin	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F
YPR172W		tagged	visualized	TAP visualized	358	NA	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR173C	VPS4	tagged	visualized	TAP visualized	5350	NA	endosome	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR174C		tagged	visualized	TAP visualized	3420	NA	nuclear periphery	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR175W	DPB2	tagged	visualized	TAP visualized	3110	251	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR178W	PRP4	tagged	visualized	TAP visualized	1770	271	"cytoplasm,nucleus"	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F
YPR179C	PLO1	tagged	visualized	TAP visualized	1100	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F
