Gene	Ensembl.Gene.ID	Essential	Transcript.length	Strand	GC.content	Enzyme	SEG.low.complexity	Transmembrane.domain	Signal.peptide	Coiled.coil	Nucleus	Mitochondria	ER	Cytoplasm	Ribosome
MXR1	YER042W	0	555	1	36.4	1	0	0	0	0	1	0	0	1	0
MXR2	YCL033C	0	507	-1	48.72	1	0	0	0	0	0	1	0	0	0
MYO3	YKL129C	0	3819	-1	39.15	0	1	0	0	0	0	0	0	1	0
MYO4	YAL029C	0	4416	-1	37.16	0	1	0	0	1	0	1	0	1	0
MYO5	YMR109W	0	3660	1	40.03	0	1	0	0	1	0	0	0	1	0
NAB6	YML117W	0	3405	1	38.97	0	1	0	0	0	0	0	0	1	0
NAM2	YLR382C	0	2685	-1	39.78	1	0	0	0	0	0	1	0	1	0
NAM7	YMR080C	0	2916	-1	39.51	1	1	0	0	0	1	0	0	1	0
NAM8	YHR086W	0	1572	1	40.71	0	1	0	0	0	1	1	0	1	0
NAP1	YKR048C	0	1254	-1	51.04	0	1	0	0	1	1	0	0	1	0
NAS2	YIL007C	0	663	-1	40.57	0	0	0	0	0	1	0	0	1	0
NAS6	YGR232W	0	687	1	39.01	0	0	0	0	0	1	0	0	1	0
NAT1	YDL040C	0	2565	-1	38.25	0	1	0	0	1	0	1	0	1	1
NAT3	YPR131C	0	588	-1	38.61	1	1	0	0	0	0	0	0	1	0
NAT4	YMR069W	0	858	1	51.86	1	0	0	0	0	1	0	0	1	0
NAT5	YOR253W	0	531	1	37.48	1	0	0	0	0	0	0	0	1	1
NBA1	YOL070C	0	1506	-1	43.16	0	1	0	0	1	0	0	0	1	1
NBP2	YDR162C	0	711	-1	39.66	0	1	0	0	0	1	0	0	1	0
NCA2	YPR155C	0	1851	-1	37.12	0	0	1	0	1	0	1	0	0	0
NCA3	YJL116C	0	1014	-1	44.58	0	1	0	1	0	0	1	0	0	0
NCE102	YPR149W	0	522	1	42.34	0	1	1	0	0	0	1	1	1	0
NCL1	YBL024W	0	2055	1	38.69	1	1	0	0	0	1	0	0	0	0
NCR1	YPL006W	0	3513	1	38.09	0	1	1	1	1	0	0	0	0	0
NCS2	YNL119W	0	1482	1	34.21	0	0	0	0	1	0	0	0	1	0
NCS6	YGL211W	0	1080	1	44.07	1	0	0	0	0	0	1	0	1	0
NDE1	YMR145C	0	1683	-1	41.06	1	1	0	0	1	0	1	0	0	0
NDE2	YDL085W	0	1638	1	43.59	1	1	0	0	0	0	1	0	0	0
NDI1	YML120C	0	1542	-1	42.74	1	0	1	0	0	0	1	0	0	0
NDJ1	YOL104C	0	1059	-1	36.64	0	0	0	0	0	1	0	0	0	0
NDL1	YLR254C	0	570	-1	39.82	0	0	0	0	1	1	0	0	1	0
NDT80	YHR124W	0	1884	1	37.9	0	1	0	0	0	1	0	0	0	0
NEJ1	YLR265C	0	1029	-1	34.69	0	1	0	0	0	1	0	0	1	0
NEL1	YHR035W	0	1893	1	36.93	0	1	0	0	0	0	0	0	0	0
NEM1	YHR004C	0	1341	-1	37.73	1	1	1	0	0	1	1	1	0	0
NEW1	YPL226W	0	3591	1	39.1	0	1	0	0	1	1	1	0	1	0
NFI1	YOR156C	0	2181	-1	39.66	1	1	0	0	0	1	0	0	1	0
NFT1	YKR103W	0	3657	1	36.86	0	1	1	0	0	1	0	0	1	0
NFU1	YKL040C	0	771	-1	37.48	0	1	0	0	1	0	1	0	0	0
NGG1	YDR176W	0	2109	1	38.55	0	1	0	0	1	1	0	0	0	0
NGL1	YOL042W	0	1092	1	36.45	1	0	0	0	0	0	1	0	0	0
NGL2	YMR285C	0	1548	-1	38.7	1	1	0	0	0	1	0	0	1	0
NGL3	YML118W	0	1518	1	41.24	1	1	0	0	0	0	0	0	0	0
NGR1	YBR212W	0	2019	1	41.8	0	1	0	0	1	1	0	0	1	0
NHA1	YLR138W	0	2958	1	40.94	0	1	1	0	1	0	0	0	0	0
NHP10	YDL002C	0	612	-1	37.91	0	1	0	0	1	1	0	0	0	0
NHP6A	YPR052C	0	282	-1	46.1	0	1	0	0	1	1	0	0	0	0
NHX1	YDR456W	0	1902	1	38.43	0	1	1	1	0	0	0	0	0	0
NIF3	YGL221C	0	867	-1	44.98	0	0	0	0	0	0	1	0	1	0
NIP100	YPL174C	0	2607	-1	34.48	0	1	0	0	1	0	0	0	1	0
NIS1	YNL078W	0	1224	1	44.53	0	1	0	0	0	1	0	0	1	0
NIT1	YIL164C	0	600	-1	47.83	0	0	0	0	0	0	0	0	0	0
NIT2	YJL126W	0	924	1	41.77	1	0	0	0	0	0	0	0	0	0
NIT3	YLR351C	0	876	-1	43.38	1	1	0	0	0	0	1	0	1	0
NKP1	YDR383C	0	717	-1	37.8	0	1	0	0	0	1	0	0	0	0
NKP2	YLR315W	0	462	1	43.94	0	1	0	0	1	1	0	0	0	0
NMA1	YLR328W	0	1206	1	40.22	1	1	0	0	0	1	0	0	1	0
NMA111	YNL123W	0	2994	1	38.64	1	1	0	0	0	1	0	0	0	0
NMA2	YGR010W	0	1188	1	40.74	1	1	0	0	0	1	0	0	1	0
NMD2	YHR077C	0	3270	-1	35.71	0	1	0	0	1	0	0	0	1	0
NMD4	YLR363C	0	657	-1	33.64	0	0	0	0	0	0	0	0	1	0
NNF2	YGR089W	0	2811	1	35.15	0	1	1	0	1	0	0	1	0	0
NNK1	YKL171W	0	2787	1	40.62	1	1	0	0	0	0	0	0	1	0
NNT1	YLR285W	0	786	1	37.79	1	1	0	0	0	0	0	0	1	0
NOP12	YOL041C	0	1380	-1	36.45	0	1	0	0	1	1	0	0	0	1
NOP13	YNL175C	0	1212	-1	39.52	0	1	0	0	0	1	0	0	0	1
NOP16	YER002W	0	696	1	37.93	0	1	0	0	0	1	0	0	0	1
NOP6	YDL213C	0	678	-1	42.18	0	1	0	0	1	1	0	0	0	1
NOT3	YIL038C	0	2511	-1	39.23	0	1	0	0	1	1	0	0	1	0
NOT5	YPR072W	0	1683	1	36.36	0	1	0	0	1	1	0	0	1	0
NPC2	YDL046W	0	522	1	43.49	0	1	1	1	0	0	0	0	0	0
NPL3	YDR432W	0	1245	1	47.87	0	1	0	0	0	1	0	0	1	0
NPL4	YBR170C	0	1743	-1	39.93	0	1	0	0	0	1	0	1	1	0
NPL6	YMR091C	0	1308	-1	39.22	0	1	0	0	0	1	0	0	0	0
NPP1	YCR026C	0	2229	-1	40.29	1	1	1	0	0	0	0	0	0	0
NPP2	YEL016C	0	1482	-1	40.49	1	1	0	0	0	0	0	0	0	0
NPR1	YNL183C	0	2373	-1	39.06	1	1	0	0	1	0	0	0	1	0
NPR2	YEL062W	0	1848	1	36.85	0	1	0	0	0	0	0	0	0	0
NPR3	YHL023C	0	3441	-1	37.37	0	1	0	0	0	0	0	0	0	0
NPT1	YOR209C	0	1290	-1	37.98	1	0	0	0	0	1	0	0	1	0
NPY1	YGL067W	0	1155	1	38.61	1	0	0	0	0	1	0	0	1	0
NQM1	YGR043C	0	1002	-1	40.52	1	0	0	0	0	1	0	0	1	0
NRG1	YDR043C	0	696	-1	36.93	0	1	0	0	0	1	0	0	1	0
NRG2	YBR066C	0	663	-1	38.01	0	1	0	0	0	1	0	0	1	0
NRK1	YNL129W	0	723	1	35.41	1	0	0	0	0	0	0	0	1	0
NRM1	YNR009W	0	750	1	42.27	0	0	0	0	0	1	0	0	1	0
NRP1	YDL167C	0	2160	-1	37.73	0	1	0	0	0	0	0	0	1	0
NRT1	YOR071C	0	1797	-1	42.68	0	0	1	0	0	0	0	0	0	0
NSG1	YHR133C	0	876	-1	39.16	0	1	1	0	0	0	0	1	0	0
NSG2	YNL156C	0	900	-1	39.89	0	1	1	0	0	0	0	1	0	0
NSI1	YDR026C	0	1713	-1	38.76	0	1	0	0	0	1	0	0	0	1
NSR1	YGR159C	0	1245	-1	43.29	0	1	0	0	1	1	1	0	0	0
NST1	YNL091W	0	3723	1	39.38	0	1	0	0	1	0	0	0	1	0
NTA1	YJR062C	0	1374	-1	37.92	1	1	0	0	0	0	1	0	0	0
NTC20	YBR188C	0	423	-1	40.19	0	0	0	0	0	1	0	0	0	0
NTE1	YML059C	0	5040	-1	40.48	1	1	1	0	0	0	0	1	0	0
NTG1	YAL015C	0	1200	-1	43.42	0	0	0	0	0	1	1	0	1	0
NTG2	YOL043C	0	1143	-1	39.28	0	0	0	0	0	1	1	0	0	0
NTH1	YDR001C	0	2256	-1	40.74	1	0	0	0	0	0	0	0	1	0
NTH2	YBR001C	0	2343	-1	39.31	1	1	0	0	0	0	1	0	1	0
NTO1	YPR031W	0	2247	1	36.98	0	1	0	0	0	1	0	0	1	0
NUC1	YJL208C	0	990	-1	40	1	1	1	0	0	1	1	0	0	0
NUM1	YDR150W	0	8247	1	38.34	0	1	0	0	1	0	1	0	0	0
NUP100	YKL068W	0	2880	1	40.66	0	1	0	0	0	1	0	0	0	0
NUP120	YKL057C	0	3114	-1	34.14	0	1	0	0	0	1	0	0	0	0
NUP133	YKR082W	0	3474	1	35.35	0	1	0	0	0	1	0	0	0	0
NUP170	YBL079W	0	4509	1	37.3	0	1	0	0	0	1	0	0	0	0
NUP188	YML103C	0	4968	-1	33.92	0	1	0	0	0	1	0	0	0	0
NUP2	YLR335W	0	2163	1	40.55	0	1	0	0	0	1	1	0	0	0
NUP42	YDR192C	0	1293	-1	44.16	0	1	0	0	0	1	0	0	0	0
NUP53	YMR153W	0	1428	1	39.22	0	1	0	0	0	1	0	0	0	0
NUP60	YAR002W	0	1620	1	39.51	0	0	0	0	1	1	0	0	0	0
NUP84	YDL116W	0	2181	1	36.73	0	0	0	0	0	1	0	0	0	0
NUR1	YDL089W	0	1455	1	35.26	0	1	1	0	0	1	0	0	0	0
NUT1	YGL151W	0	3399	1	34.95	0	1	0	0	0	1	1	0	0	0
NVJ1	YHR195W	0	966	1	41.41	0	1	0	0	0	1	0	0	0	0
NVJ2	YPR091C	0	2313	-1	38.09	0	1	1	0	0	0	0	1	0	1
NVJ3	YDR179W-A	0	1392	1	34.2	0	0	0	0	0	0	0	0	0	0
NYV1	YLR093C	0	762	-1	37.21	0	1	1	0	0	0	0	0	0	0
OAC1	YKL120W	0	975	1	39.08	0	1	1	0	0	0	1	0	0	0
OAF1	YAL051W	0	3144	1	37.31	0	1	0	0	0	1	0	0	0	0
OAF3	YKR064W	0	2592	1	34.99	0	1	0	0	0	1	1	0	1	0
OAR1	YKL055C	0	837	-1	41.7	1	0	0	0	0	0	1	0	0	0
OAZ1	YPL052W	0	879	1	33.18	0	1	0	0	0	0	0	0	1	0
OCA1	YNL099C	0	717	-1	41.42	1	1	0	0	0	0	0	0	1	0
OCA2	YNL056W	0	594	1	41.08	0	1	0	0	0	0	0	0	1	0
OCA4	YCR095C	0	1089	-1	34.07	0	1	0	0	0	0	0	0	1	0
OCA5	YHL029C	0	2040	-1	40.74	0	1	0	0	0	0	0	0	1	0
OCA6	YDR067C	0	675	-1	34.81	1	1	0	0	0	0	0	0	1	0
OCH1	YGL038C	0	1443	-1	39.02	1	0	1	0	0	0	0	1	0	0
OCT1	YKL134C	0	2319	-1	37.43	1	1	0	0	0	0	1	0	0	0
ODC1	YPL134C	0	933	-1	44.59	0	0	1	0	0	0	1	0	0	0
ODC2	YOR222W	0	924	1	42.75	0	1	0	0	0	0	1	0	0	0
OGG1	YML060W	0	1131	1	40.14	1	1	0	0	0	1	1	0	0	0
OLA1	YBR025C	0	1185	-1	39.58	0	0	0	0	0	0	0	0	1	0
OM14	YBR230C	0	405	-1	43.23	0	1	0	0	0	0	1	0	0	0
OMA1	YKR087C	0	1038	-1	38.25	1	1	0	0	0	0	1	0	0	0
OMS1	YDR316W	0	1416	1	35.24	1	1	1	0	0	0	1	0	0	0
OPI1	YHL020C	0	1215	-1	48.23	0	1	0	0	1	1	0	1	0	0
OPI10	YOL032W	0	741	1	40.89	0	0	0	0	0	1	0	0	1	0
OPI11	YPR044C	0	354	-1	38.98	0	1	0	0	0	0	0	0	0	0
OPI3	YJR073C	0	621	-1	48.63	1	0	0	0	0	0	1	1	0	0
OPI6	YDL096C	0	327	-1	48.62	0	1	0	0	0	0	0	0	0	0
OPI7	YDR360W	0	435	1	42.76	0	1	0	0	0	0	0	0	0	0
OPI8	YKR035C	0	642	-1	40.65	0	1	0	0	0	0	0	0	0	0
OPI9	YLR338W	0	858	1	50.12	0	1	0	0	0	0	0	0	0	0
OPT1	YJL212C	0	2400	-1	42.42	0	1	1	0	0	0	0	1	0	0
OPT2	YPR194C	0	2634	-1	37.32	0	1	1	0	0	0	0	0	0	0
OPY1	YBR129C	0	987	-1	37.39	0	1	0	0	0	0	1	0	1	0
OPY2	YPR075C	0	1083	-1	44.97	0	1	1	0	1	0	0	0	1	0
ORM1	YGR038W	0	669	1	40.06	0	1	1	0	0	0	0	1	0	0
ORM2	YLR350W	0	651	1	47	0	1	1	0	0	0	0	1	0	0
ORT1	YOR130C	0	879	-1	41.64	0	1	0	0	0	0	1	0	0	0
OSH2	YDL019C	0	3852	-1	40.39	0	1	0	0	1	0	0	1	0	0
OSH3	YHR073W	0	2991	1	39.75	0	1	0	0	1	0	0	1	1	0
OSH6	YKR003W	0	1347	1	38.08	0	1	0	0	0	0	0	1	1	0
OSM1	YJR051W	0	1506	1	39.24	0	1	1	0	0	0	1	0	1	0
OST3	YOR085W	0	1053	1	42.36	1	1	1	1	0	0	0	1	0	0
OST4	YDL232W	0	111	1	41.44	1	0	1	0	0	0	0	1	0	0
OST5	YGL226C-A	0	261	-1	37.32	1	0	1	0	0	0	0	1	0	0
OST6	YML019W	0	999	1	37.64	1	0	1	1	0	0	0	1	0	0
OSW1	YOR255W	0	837	1	37.75	0	1	0	0	0	0	0	0	0	0
OSW2	YLR054C	0	2175	-1	37.8	0	0	0	0	0	0	0	0	1	0
OSW5	YMR148W	0	447	1	42.73	0	1	1	0	0	0	0	0	0	0
OSW7	YFR039C	0	1533	-1	38.1	0	1	0	1	0	0	0	0	0	0
OTU1	YFL044C	0	906	-1	43.49	1	1	0	0	0	1	0	0	1	0
OTU2	YHL013C	0	924	-1	37.66	0	1	0	0	1	0	0	0	1	1
OXA1	YER154W	0	1209	1	46.65	0	1	1	0	1	0	1	0	0	0
OXP1	YKL215C	0	3861	-1	40.12	1	1	0	0	0	0	0	0	1	0
OXR1	YPL196W	0	822	1	40.15	0	1	0	0	0	0	1	0	0	0
OYE2	YHR179W	0	1203	1	43.06	1	0	0	0	0	1	1	0	1	0
OYE3	YPL171C	0	1203	-1	46.72	1	0	0	0	0	0	0	0	0	0
PAA1	YDR071C	0	576	-1	36.98	1	0	0	0	0	0	0	0	1	0
PAC1	YOR269W	0	1485	1	39.93	0	0	0	0	1	1	0	0	1	0
PAC10	YGR078C	0	600	-1	45.5	0	0	0	0	0	0	0	0	1	0
PAC11	YDR488C	0	1602	-1	50	0	1	0	0	1	0	0	0	0	0
PAC2	YER007W	0	1557	1	35.13	0	0	0	0	0	0	0	0	0	0
PAD1	YDR538W	0	729	1	41.98	1	0	0	0	0	0	1	0	0	0
PAF1	YBR279W	0	1338	1	38.94	0	1	0	0	1	1	0	0	0	0
PAH1	YMR165C	0	2589	-1	40.98	1	1	0	0	0	0	0	0	1	0
PAI3	YMR174C	0	207	-1	42.51	0	0	0	0	0	1	0	0	1	0
PAL1	YDR348C	0	1500	-1	42.53	0	1	0	0	0	0	0	0	0	0
PAM1	YDR251W	0	2493	1	37.55	0	1	0	0	1	0	0	0	0	0
PAM17	YKR065C	0	594	-1	41.41	0	1	1	0	0	0	1	0	0	0
PAN2	YGL094C	0	3348	-1	37.51	1	1	0	0	0	0	0	0	1	0
PAN3	YKL025C	0	2040	-1	36.67	0	1	0	0	0	0	0	0	1	0
PAN6	YIL145C	0	930	-1	42.69	1	0	0	0	0	1	0	0	1	0
PAP2	YOL115W	0	1755	1	38.23	1	1	0	0	1	1	0	0	0	0
PAR32	YDL173W	0	888	1	44.26	0	1	0	0	0	0	0	0	1	0
PAT1	YCR077C	0	2391	-1	43.45	0	1	0	0	1	0	0	0	1	0
PAU11	YGL261C	0	363	-1	49.31	0	1	0	1	0	0	0	0	0	0
PAU13	YHL046C	0	363	-1	49.86	0	1	0	1	0	0	0	0	0	0
PAU17	YLL025W	0	375	1	47.73	0	1	0	1	0	0	0	0	0	0
PAU2	YEL049W	0	363	1	47.66	0	1	0	1	0	0	0	0	0	0
PAU23	YLR037C	0	375	-1	46.4	0	1	1	1	0	0	0	0	0	0
PAU24	YBR301W	0	363	1	49.04	0	1	0	1	0	0	0	0	0	0
PAU4	YLR461W	0	363	1	48.48	0	1	0	1	0	0	0	0	0	0
PAU5	YFL020C	0	369	-1	46.07	0	1	0	1	0	0	0	0	0	0
PAU7	YAR020C	0	168	-1	44.05	0	1	1	1	0	0	0	0	0	0
PAU8	YAL068C	0	363	-1	49.59	0	1	0	1	0	0	0	0	0	0
PBA1	YLR199C	0	831	-1	38.28	0	0	0	0	0	0	0	0	1	0
PBI1	YPL272C	0	1554	-1	35.78	0	1	0	0	0	0	0	0	0	0
PBI2	YNL015W	0	228	1	39.47	0	0	0	0	1	1	0	0	1	0
PBP1	YGR178C	0	2169	-1	42.14	0	1	0	0	0	1	0	0	1	0
PBP2	YBR233W	0	1242	1	41.47	0	1	0	0	0	0	0	0	1	0
PBP4	YDL053C	0	558	-1	42.47	0	1	0	0	0	1	0	0	1	0
PBS2	YJL128C	0	2007	-1	42.15	1	1	0	0	0	0	0	0	1	0
PCA1	YBR295W	0	3651	1	41.52	1	1	1	0	0	0	0	0	0	0
PCD1	YLR151C	0	1023	-1	37.54	1	0	0	0	0	0	0	0	0	0
PCH2	YBR186W	0	1695	1	37	0	1	0	0	0	0	0	0	0	0
PCI8	YIL071C	0	1335	-1	33.71	0	0	0	0	0	0	0	0	1	0
PCK1	YKR097W	0	1650	1	41.45	1	0	0	0	0	0	0	0	0	0
PCL1	YNL289W	0	840	1	44.64	0	1	0	0	0	0	0	0	0	0
PCL2	YDL127W	0	927	1	38.3	0	1	0	0	0	0	0	0	0	0
PCL6	YER059W	0	1263	1	39.03	0	1	0	0	0	1	0	0	1	0
PCL7	YIL050W	0	858	1	38	0	1	0	0	0	0	0	0	1	0
PCL8	YPL219W	0	1479	1	39.76	0	1	0	0	0	1	0	0	1	0
PCL9	YDL179W	0	915	1	38.47	0	0	0	0	0	0	0	0	0	0
PCP1	YGR101W	0	1041	1	43.23	1	0	1	0	0	0	1	0	0	0
PCS60	YBR222C	0	1632	-1	44.49	1	1	0	0	0	0	0	0	1	0
PCT1	YGR202C	0	1275	-1	42.2	1	1	0	0	0	0	0	0	0	0
PDA1	YER178W	0	1263	1	45.21	1	0	0	0	0	0	1	0	0	0
PDB1	YBR221C	0	1101	-1	43.14	1	0	0	0	0	0	1	0	0	0
PDC1	YLR044C	0	1692	-1	45.39	1	1	0	0	0	1	0	0	1	0
PDC5	YLR134W	0	1692	1	42.2	1	1	0	0	0	1	0	0	1	0
PDC6	YGR087C	0	1692	-1	44.62	1	1	0	0	0	0	0	0	1	0
PDE1	YGL248W	0	1110	1	40.18	1	1	0	0	0	0	0	0	0	0
PDE2	YOR360C	0	1581	-1	35.86	1	1	0	0	0	1	0	0	1	0
PDH1	YPR002W	0	1551	1	40.04	1	1	0	0	0	0	1	0	1	0
PDP3	YLR455W	0	915	1	36.39	0	1	0	0	0	1	0	0	0	0
PDR1	YGL013C	0	3207	-1	37.98	0	1	0	0	1	1	0	0	0	0
PDR10	YOR328W	0	4695	1	41.09	0	1	1	0	0	0	0	0	0	0
PDR11	YIL013C	0	4236	-1	39.02	0	1	1	0	0	0	0	0	0	0
PDR12	YPL058C	0	4536	-1	39.09	0	1	1	0	0	0	0	0	0	0
PDR15	YDR406W	0	4590	1	41.24	0	1	1	0	0	0	0	0	0	0
PDR16	YNL231C	0	1056	-1	38.35	0	1	0	0	1	0	0	0	0	0
PDR17	YNL264C	0	1053	-1	40.36	0	0	0	0	0	0	0	0	1	0
PDR18	YNR070W	0	4002	1	39.46	0	0	1	0	0	0	0	0	0	0
PDR3	YBL005W	0	2931	1	36.03	0	1	0	0	0	1	0	0	1	0
PDR5	YOR153W	0	4536	1	39.64	0	1	1	0	0	0	0	0	0	0
PDR8	YLR266C	0	2106	-1	35.71	0	1	0	0	0	1	0	0	1	0
PDX1	YGR193C	0	1233	-1	39.74	0	0	0	0	0	0	1	0	0	0
PDX3	YBR035C	0	687	-1	43.38	1	0	0	0	0	0	0	0	0	0
PEA2	YER149C	0	1263	-1	40.14	0	1	0	0	1	0	0	0	0	0
PEF1	YGR058W	0	1008	1	40.67	0	1	0	0	1	1	0	0	1	0
PEP1	YBL017C	0	4740	-1	38.97	0	1	1	1	0	0	0	0	0	0
PEP12	YOR036W	0	867	1	39.1	0	1	1	0	0	0	0	0	0	0
PEP3	YLR148W	0	2757	1	33.8	0	1	0	0	1	0	0	0	0	0
PEP4	YPL154C	0	1218	-1	42.61	1	1	0	1	0	0	0	0	0	0
PEP5	YMR231W	0	3090	1	36.02	0	1	0	0	1	0	0	0	0	0
PEP7	YDR323C	0	1548	-1	36.95	0	0	0	0	1	0	0	0	0	0
PEP8	YJL053W	0	1140	1	38.68	0	1	0	0	0	0	0	0	0	0
PER1	YCR044C	0	1074	-1	40.78	0	0	1	1	0	0	0	1	0	0
PER33	YLR064W	0	822	1	36.37	0	1	1	0	0	0	0	1	0	0
PES4	YFR023W	0	1836	1	32.68	0	1	0	0	0	0	0	0	0	0
PET10	YKR046C	0	852	-1	48.12	0	1	0	0	0	0	0	0	0	0
PET100	YDR079W	0	336	1	35.71	0	1	0	0	1	0	1	0	0	0
PET111	YMR257C	0	2403	-1	34.46	0	1	0	0	0	0	1	0	0	0
PET112	YBL080C	0	1626	-1	41.14	1	0	0	0	0	0	1	0	0	0
PET117	YER058W	0	324	1	42.59	0	0	1	1	0	0	0	0	0	0
PET122	YER153C	0	765	-1	55.03	0	1	0	0	0	0	1	0	0	0
PET123	YOR158W	0	957	1	36.57	0	1	0	0	1	0	1	0	0	0
PET127	YOR017W	0	2403	1	37.16	0	1	0	0	1	0	1	0	0	0
PET130	YJL023C	0	1044	-1	35.63	0	0	0	0	0	0	0	0	0	0
PET18	YCR020C	0	648	-1	38.73	0	0	0	0	0	0	0	0	0	0
PET20	YPL159C	0	762	-1	38.06	0	1	0	0	0	0	0	0	0	0
PET309	YLR067C	0	2898	-1	35.68	0	1	0	0	0	0	1	0	0	0
PET494	YNR045W	0	1470	1	41.63	0	0	1	0	0	0	1	0	0	0
PET54	YGR222W	0	882	1	36.73	0	1	0	0	0	0	1	0	0	0
PET8	YNL003C	0	855	-1	42.34	0	1	1	1	0	0	1	0	0	0
PEX1	YKL197C	0	3132	-1	39.37	0	0	0	0	0	0	0	0	0	0
PEX10	YDR265W	0	1014	1	38.86	0	0	1	0	0	0	0	0	0	0
PEX11	YOL147C	0	711	-1	43.74	0	0	0	0	0	0	0	0	0	0
PEX12	YMR026C	0	1200	-1	38.58	0	1	1	0	0	0	0	0	0	0
PEX13	YLR191W	0	1161	1	40.74	0	1	0	0	0	0	0	0	0	0
PEX14	YGL153W	0	1026	1	40.84	0	0	0	0	1	0	0	0	0	0
PEX15	YOL044W	0	1152	1	36.98	0	1	0	0	0	0	0	0	0	0
PEX17	YNL214W	0	600	1	37.67	0	1	1	0	0	0	0	0	0	0
PEX18	YHR160C	0	852	-1	37.79	0	1	0	0	1	0	0	0	0	0
PEX19	YDL065C	0	1029	-1	37.12	0	1	0	0	0	0	0	0	1	0
PEX2	YJL210W	0	816	1	46.81	0	0	0	0	0	0	0	0	0	0
PEX21	YGR239C	0	867	-1	43.25	0	1	0	0	0	0	0	0	0	0
PEX22	YAL055W	0	543	1	42.36	0	0	1	0	0	0	0	0	0	0
PEX25	YPL112C	0	1185	-1	37.05	0	1	0	0	1	0	0	0	0	0
PEX27	YOR193W	0	1131	1	32.36	0	1	0	0	0	0	0	0	0	0
PEX28	YHR150W	0	1740	1	39.66	0	1	1	0	0	0	0	0	0	0
PEX29	YDR479C	0	1665	-1	39.7	0	1	1	0	0	0	0	0	1	0
PEX3	YDR329C	0	1326	-1	41.48	0	1	1	0	1	0	0	0	0	0
PEX30	YLR324W	0	1572	1	41.54	0	1	1	0	0	0	0	0	0	0
PEX31	YGR004W	0	1389	1	37.65	0	1	1	0	0	0	0	0	0	0
PEX32	YBR168W	0	1242	1	35.43	0	0	1	0	1	0	0	0	0	0
PEX34	YCL056C	0	435	-1	33.56	0	0	0	0	0	0	0	0	0	0
PEX4	YGR133W	0	552	1	43.66	1	0	0	0	0	0	0	0	0	0
PEX5	YDR244W	0	1839	1	39.31	0	1	0	0	1	0	0	0	0	0
PEX6	YNL329C	0	3093	-1	38.96	0	1	0	0	0	0	0	0	0	0
PEX7	YDR142C	0	1128	-1	39.45	0	0	0	0	0	0	0	0	0	0
PEX8	YGR077C	0	1770	-1	39.04	0	0	0	0	0	0	0	0	0	0
PFA3	YNL326C	0	1011	-1	38.97	1	1	1	0	0	0	0	0	0	0
PFA4	YOL003C	0	1137	-1	39.05	1	0	1	0	0	0	0	0	0	0
PFA5	YDR459C	0	1125	-1	40.18	1	1	1	0	0	0	0	0	0	0
PFD1	YJL179W	0	330	1	34.24	0	1	0	0	1	0	0	0	1	0
PFF1	YBR074W	0	2931	1	37.87	1	1	1	0	0	0	0	0	0	0
PFK1	YGR240C	0	2964	-1	41.57	1	1	0	0	0	0	0	0	1	0
PFK2	YMR205C	0	2880	-1	43.16	1	1	0	0	1	0	0	0	1	0
PFK26	YIL107C	0	2484	-1	37.52	1	1	0	0	0	0	0	0	1	0
PFK27	YOL136C	0	1194	-1	35.85	1	1	0	0	0	1	0	0	1	0
PFS1	YHR185C	0	714	-1	35.43	0	1	0	0	0	0	0	0	0	0
PGC1	YPL206C	0	966	-1	41.1	1	0	0	0	0	0	0	0	0	0
PGD1	YGL025C	0	1194	-1	46.82	0	1	0	0	1	1	0	0	0	0
PGM1	YKL127W	0	1713	1	40.98	1	1	0	0	0	0	0	0	1	0
PGM2	YMR105C	0	1710	-1	41.17	1	1	0	0	0	1	0	0	1	0
PGU1	YJR153W	0	1086	1	40.98	1	1	0	1	0	0	0	0	0	0
PHA2	YNL316C	0	1005	-1	39.6	1	0	0	0	0	0	0	0	1	0
PHB1	YGR132C	0	864	-1	42.01	0	1	0	0	1	0	1	0	0	0
PHB2	YGR231C	0	933	-1	41.91	0	1	1	0	0	0	1	0	0	0
PHD1	YKL043W	0	1101	1	44.41	0	1	0	0	0	1	0	0	0	0
PHM6	YDR281C	0	315	-1	41.59	0	1	1	0	0	0	0	0	0	0
PHM7	YOL084W	0	2976	1	44.12	0	1	1	0	0	0	0	0	0	0
PHM8	YER037W	0	966	1	37.58	0	1	0	0	0	1	0	0	1	0
PHO13	YDL236W	0	939	1	40.26	1	1	0	0	0	1	0	0	1	0
PHO23	YNL097C	0	993	-1	46.42	0	1	0	0	0	1	0	0	0	0
PHO3	YBR092C	0	1404	-1	42.95	1	1	0	1	0	0	0	0	0	0
PHO4	YFR034C	0	939	-1	54.21	0	1	0	0	0	1	0	0	1	0
PHO5	YBR093C	0	1404	-1	42.38	1	1	0	1	0	0	0	0	0	0
PHO8	YDR481C	0	1701	-1	43.8	1	1	1	0	0	0	0	0	0	0
PHO80	YOL001W	0	882	1	37.07	0	0	0	0	0	1	0	0	1	0
PHO81	YGR233C	0	3537	-1	35.76	0	1	0	0	0	1	0	0	1	0
PHO84	YML123C	0	1764	-1	41.44	0	1	1	0	0	0	0	0	0	0
PHO85	YPL031C	0	918	-1	43.53	1	0	0	0	0	1	0	0	1	0
PHO86	YJL117W	0	936	1	40.6	0	1	1	0	0	0	0	1	0	0
PHO87	YCR037C	0	2772	-1	38.56	0	1	1	0	1	0	0	0	0	0
