Gene	Ensembl.Gene.ID	Essential	GC.content	Strand	Transcript.length	Transmembrane.length.discretized	Coiled.coil.discretized
PMT3	YOR321W	0	41.25	1	2262	1	0
PMT5	YDL093W	0	39.29	1	2232	1	0
PMT6	YGR199W	0	37.89	1	2280	1	0
PMT7	YDR307W	0	35.75	1	1989	1	0
PMU1	YKL128C	0	43.69	-1	888	0	0
PNC1	YGL037C	0	43.01	-1	651	0	0
PNG1	YPL096W	0	38.55	1	1092	0	0
PNP1	YLR209C	0	42.52	-1	936	0	0
PNS1	YOR161C	0	44.69	-1	1620	1	0
PNT1	YOR266W	0	36.64	1	1272	1	0
POA1	YBR022W	0	38.01	1	534	0	0
POC4	YPL144W	0	40.49	1	447	0	0
POF1	YCL047C	0	39.12	-1	777	0	0
POL32	YJR043C	0	37.8	-1	1053	0	1
POL4	YCR014C	0	35.96	-1	1749	0	1
POM152	YMR129W	0	36.52	1	4014	1	0
POM33	YLL023C	0	43.45	-1	840	1	0
POM34	YLR018C	0	43.78	-1	900	0	0
POP2	YNR052C	0	44.16	-1	1302	0	0
POR2	YIL114C	0	42.55	-1	846	0	0
POS5	YPL188W	0	39.04	1	1245	0	0
POT1	YIL160C	0	45.61	-1	1254	0	0
POX1	YGL205W	0	40.32	1	2247	0	0
PPA2	YMR267W	0	37.51	1	933	0	0
PPE1	YHR075C	0	37.99	-1	1203	0	0
PPG1	YNR032W	0	42.28	1	1107	0	0
PPH21	YDL134C	0	41.62	-1	1110	0	0
PPH22	YDL188C	0	41.53	-1	1134	0	0
PPH3	YDR075W	0	36.79	1	927	0	0
PPM1	YDR435C	0	40.43	-1	987	0	0
PPM2	YOL141W	0	38.17	1	2088	0	0
PPN1	YDR452W	0	38.42	1	2025	1	1
PPQ1	YPL179W	0	37.64	1	1650	0	0
PPR1	YLR014C	0	38.56	-1	2715	0	0
PPS1	YBR276C	0	38.2	-1	2424	0	1
PPT1	YGR123C	0	37.74	-1	1542	0	0
PPT2	YPL148C	0	38.12	-1	522	0	0
PPZ1	YML016C	0	38.24	-1	2079	0	0
PPZ2	YDR436W	0	44.02	1	2133	0	0
PRB1	YEL060C	0	46.75	-1	1908	0	0
PRC1	YMR297W	0	46.47	1	1599	0	0
PRD1	YCL057W	0	39.64	1	2139	0	0
PRE9	YGR135W	0	40.15	1	777	0	0
PRK1	YIL095W	0	37.65	1	2433	0	0
PRM1	YNL279W	0	42.2	1	1986	1	0
PRM10	YJL108C	0	40.89	-1	1152	1	0
PRM15	YMR278W	0	39.06	1	1869	0	0
PRM2	YIL037C	0	35.31	-1	1971	1	0
PRM3	YPL192C	0	38.06	-1	402	1	0
PRM4	YPL156C	0	36.49	-1	855	1	0
PRM5	YIL117C	0	39.92	-1	957	1	0
PRM6	YML047C	0	33.71	-1	1059	1	0
PRM7	YDL039C	0	42.92	-1	2097	0	0
PRM8	YGL053W	0	40.06	1	714	1	0
PRM9	YAR031W	0	38.8	1	897	1	0
PRO1	YDR300C	0	39.32	-1	1287	0	0
PRO2	YOR323C	0	41.43	-1	1371	0	0
PRP18	YGR006W	0	40.21	1	756	0	0
PRR1	YKL116C	0	39.63	-1	1557	0	0
PRR2	YDL214C	0	39.57	-1	2100	0	0
PRS1	YKL181W	0	41.67	1	1284	0	0
PRS3	YHL011C	0	39.04	-1	963	0	0
PRS4	YBL068W	0	38.63	1	981	0	0
PRS5	YOL061W	0	43.26	1	1491	0	0
PRX1	YBL064C	0	41.73	-1	786	0	0
PRY1	YJL079C	0	50.33	-1	900	0	0
PRY2	YKR013W	0	47.68	1	990	0	0
PRY3	YJL078C	0	48.45	-1	2646	1	0
PSD1	YNL169C	0	40.72	-1	1503	0	0
PSD2	YGR170W	0	37.81	1	3417	0	0
PSH1	YOL054W	0	42.42	1	1221	0	0
PSK1	YAL017W	0	38.88	1	4071	0	1
PSK2	YOL045W	0	36.87	1	3306	0	0
PSO2	YMR137C	0	35.8	-1	1986	0	1
PSP1	YDR505C	0	37.02	-1	2526	0	1
PSP2	YML017W	0	38.71	1	1782	0	0
PSR1	YLL010C	0	42.06	-1	1284	0	0
PSR2	YLR019W	0	43.05	1	1194	0	0
PST1	YDR055W	0	41.42	1	1335	0	0
PST2	YDR032C	0	46.73	-1	597	0	0
PSY1	YKL076C	0	38.8	-1	384	0	0
PSY2	YNL201C	0	36.24	-1	2577	0	0
PSY3	YLR376C	0	37.17	-1	729	1	0
PSY4	YBL046W	0	40.8	1	1326	0	0
PTC1	YDL006W	0	38.3	1	846	0	0
PTC3	YBL056W	0	38.88	1	1407	0	0
PTC4	YBR125C	0	40.52	-1	1182	0	0
PTC5	YOR090C	0	39.62	-1	1719	0	0
PTC6	YCR079W	0	47.78	1	1329	0	0
PTC7	YHR076W	0	40.36	1	1032	0	0
PTH1	YHR189W	0	52.36	1	573	0	0
PTH2	YBL057C	0	42.9	-1	627	1	0
PTH4	YOL114C	0	38.42	-1	609	0	0
PTK1	YKL198C	0	51.94	-1	1989	0	0
PTK2	YJR059W	0	41.76	1	2457	0	1
PTM1	YKL039W	0	38.8	1	1572	1	0
PTP1	YDL230W	0	45.14	1	1008	0	0
PTP2	YOR208W	0	35.02	1	2253	0	0
PTP3	YER075C	0	38.03	-1	2787	0	0
PTR2	YKR093W	0	41.36	1	1806	1	0
PUB1	YNL016W	0	41.63	1	1362	0	0
PUF2	YPR042C	0	37.83	-1	3228	0	0
PUF3	YLL013C	0	40.87	-1	2640	0	1
PUF4	YGL014W	0	39.03	1	2667	0	0
PUF6	YDR496C	0	35.97	-1	1971	0	0
PUG1	YER185W	0	37.39	1	912	1	0
PUN1	YLR414C	0	41.29	-1	792	1	0
PUS1	YPL212C	0	39.94	-1	1635	0	1
PUS2	YGL063W	0	50.94	1	1113	0	0
PUS4	YNL292W	0	40.59	1	1212	0	0
PUS5	YLR165C	0	37.78	-1	765	0	0
PUS6	YGR169C	0	40.25	-1	1215	0	0
PUS7	YOR243C	0	38.16	-1	2031	0	0
PUS9	YDL036C	0	38.44	-1	1389	0	0
PUT1	YLR142W	0	41.16	1	1431	0	0
PUT2	YHR037W	0	40.22	1	1728	0	0
PUT3	YKL015W	0	35.71	1	2940	1	1
PUT4	YOR348C	0	52.18	-1	1884	1	0
PXA1	YPL147W	0	36.05	1	2613	1	1
PXA2	YKL188C	0	36.73	-1	2562	0	1
PXL1	YKR090W	0	41.49	1	2121	0	1
PYC1	YGL062W	0	43.43	1	3537	0	0
PYC2	YBR218C	0	43.3	-1	3543	0	0
PYK2	YOR347C	0	45.1	-1	1521	0	0
QCR10	YHR001W-A	0	36.7	1	234	1	0
QCR2	YPR191W	0	43.36	1	1107	0	0
QCR6	YFR033C	0	46.4	-1	444	0	1
QCR7	YDR529C	0	42.45	-1	384	0	0
QCR8	YJL166W	0	38.6	1	285	1	0
QCR9	YGR183C	0	39.37	-1	201	1	0
QDR1	YIL120W	0	39.54	1	1692	1	0
QDR2	YIL121W	0	42.17	1	1629	1	0
QDR3	YBR043C	0	40.92	-1	2070	1	1
QRI5	YLR204W	0	44.64	1	336	0	1
QRI7	YDL104C	0	39.13	-1	1224	0	0
RAD1	YPL022W	0	38.03	1	3303	0	1
RAD10	YML095C	0	36.02	-1	633	0	0
RAD14	YMR201C	0	39.92	-1	1116	0	0
RAD16	YBR114W	0	40.08	1	2373	0	0
RAD17	YOR368W	0	35.9	1	1206	0	0
RAD18	YCR066W	0	37.84	1	1464	0	0
RAD23	YEL037C	0	47.45	-1	1197	0	0
RAD24	YER173W	0	38.33	1	1980	0	1
RAD26	YJR035W	0	38.8	1	3258	0	1
RAD27	YKL113C	0	40.12	-1	1149	0	1
RAD28	YDR030C	0	36.82	-1	1521	0	0
RAD30	YDR419W	0	38.92	1	1899	0	0
RAD33	YML011C	0	39.51	-1	534	0	0
RAD34	YDR314C	0	35.5	-1	2079	0	0
RAD4	YER162C	0	39.87	-1	2265	0	0
RAD5	YLR032W	0	38.01	1	3510	0	0
RAD50	YNL250W	0	34.3	1	3939	0	1
RAD51	YER095W	0	46.72	1	1203	0	0
RAD52	YML032C	0	43.01	-1	1416	0	0
RAD54	YGL163C	0	40.6	-1	2697	0	1
RAD55	YDR076W	0	37.18	1	1221	0	0
RAD57	YDR004W	0	38.9	1	1383	0	0
RAD59	YDL059C	0	42.12	-1	717	0	0
RAD6	YGL058W	0	41.62	1	519	0	0
RAD61	YDR014W	0	33.38	1	1944	0	0
RAD7	YJR052W	0	38.63	1	1698	0	0
RAD9	YDR217C	0	37.02	-1	3930	0	0
RAI1	YGL246C	0	36.6	-1	1164	0	0
RAM1	YDL090C	0	39.89	-1	1296	0	0
RAS1	YOR101W	0	39.35	1	930	0	0
RAS2	YNL098C	0	44.58	-1	969	0	0
RAV1	YJR033C	0	38.29	-1	4074	0	0
RAV2	YDR202C	0	37.22	-1	1056	0	0
RAX1	YOR301W	0	46.71	1	1308	1	0
RAX2	YLR084C	0	37.89	-1	3663	1	0
RBD2	YPL246C	0	43.85	-1	789	1	0
RBG1	YAL036C	0	43.69	-1	1110	0	1
RBG2	YGR173W	0	40.2	1	1107	0	0
RBK1	YCR036W	0	39.82	1	1002	0	0
RBL2	YOR265W	0	38.63	1	321	0	0
RBS1	YDL189W	0	39.96	1	1374	0	0
RCE1	YMR274C	0	38.19	-1	948	1	0
RCF1	YML030W	0	44.79	1	480	1	1
RCF2	YNR018W	0	47.26	1	675	1	1
RCK1	YGL158W	0	40.22	1	1539	0	0
RCK2	YLR248W	0	40.37	1	1833	0	0
RCM1	YNL022C	0	39.44	-1	1473	0	0
RCN1	YKL159C	0	38.52	-1	636	0	0
RCN2	YOR220W	0	39.6	1	798	0	0
RCO1	YMR075W	0	34.26	1	2055	0	0
RCR1	YBR005W	0	46.88	1	642	1	0
RCR2	YDR003W	0	42.34	1	633	1	0
RCY1	YJL204C	0	33.1	-1	2523	0	0
RDH54	YBR073W	0	38.06	1	2877	0	0
RDI1	YDL135C	0	36.95	-1	609	0	0
RDL1	YOR285W	0	41.19	1	420	0	0
RDL2	YOR286W	0	41.78	1	450	0	0
RDR1	YOR380W	0	44	1	1641	0	1
RDS1	YCR106W	0	36.93	1	2499	0	0
RDS2	YPL133C	0	42.13	-1	1341	0	0
REC102	YLR329W	0	37.78	1	795	0	0
REC104	YHR157W	0	38.62	1	549	0	0
REC107	YJR021C	0	46.05	-1	945	0	0
REC114	YMR133W	0	37.99	1	1287	0	0
REC8	YPR007C	0	37.1	-1	2043	0	0
RED1	YLR263W	0	35.19	1	2484	0	1
REE1	YJL217W	0	42.88	1	597	0	0
REF2	YDR195W	0	37.14	1	1602	0	1
REG1	YDR028C	0	39.05	-1	3045	0	0
REG2	YBR050C	0	39.13	-1	1017	0	0
REH1	YLR387C	0	38.88	-1	1299	0	0
REI1	YBR267W	0	44.59	1	1182	0	1
RER1	YCL001W	0	34.57	1	567	1	0
REV1	YOR346W	0	36.34	1	2958	0	1
REV3	YPL167C	0	36.41	-1	4515	0	1
REV7	YIL139C	0	34.42	-1	738	0	0
REX2	YLR059C	0	48.15	-1	810	0	0
REX3	YLR107W	0	36.71	1	1215	0	0
REX4	YOL080C	0	38.05	-1	870	0	0
RFM1	YOR279C	0	37.94	-1	933	0	1
RFS1	YBR052C	0	44.23	-1	633	0	0
RFU1	YLR073C	0	42.79	-1	603	0	0
RFX1	YLR176C	0	38.75	-1	2436	0	0
RGA1	YOR127W	0	38.19	1	3024	0	1
RGA2	YDR379W	0	38.35	1	3030	0	1
RGC1	YPR115W	0	40.5	1	3252	0	1
RGD1	YBR260C	0	39.78	-1	2001	0	1
RGD2	YFL047W	0	38.74	1	2145	0	0
RGI1	YER067W	0	38.89	1	486	0	0
RGI2	YIL057C	0	42.02	-1	495	0	0
RGL1	YPL066W	0	37.22	1	1440	0	0
RGM1	YMR182C	0	45.13	-1	636	0	0
RGP1	YDR137W	0	36.4	1	1992	0	0
RGS2	YOR107W	0	41.72	1	930	0	0
RGT1	YKL038W	0	42.36	1	3513	0	0
RGT2	YDL138W	0	42.63	1	2292	1	0
RHB1	YCR027C	0	39.68	-1	630	0	0
RHO2	YNL090W	0	40.07	1	579	0	0
RHO4	YKR055W	0	40.41	1	876	0	0
RHO5	YNL180C	0	38.86	-1	996	0	0
RIB1	YBL033C	0	47.98	-1	1038	0	0
RIB4	YOL143C	0	43.14	-1	510	0	0
RIC1	YLR039C	0	34.53	-1	3171	0	0
RIF1	YBR275C	0	36.24	-1	5751	0	1
RIF2	YLR453C	0	34.68	-1	1188	0	0
RIM1	YCR028C-A	0	35.64	-1	408	0	0
RIM101	YHL027W	0	44.52	1	1878	0	1
RIM11	YMR139W	0	37.38	1	1113	0	0
RIM13	YMR154C	0	36.86	-1	2184	0	0
RIM20	YOR275C	0	36.91	-1	1986	0	1
RIM21	YNL294C	0	40.7	-1	1602	1	0
RIM4	YHL024W	0	40.48	1	2142	0	0
RIM8	YGL045W	0	41.38	1	1629	0	0
RIM9	YMR063W	0	43.19	1	720	1	0
RIP1	YEL024W	0	42.13	1	648	0	0
RIT1	YMR283C	0	37.48	-1	1542	0	0
RKM1	YPL208W	0	38.58	1	1752	0	1
RKM2	YDR198C	0	36.25	-1	1440	0	1
RKM3	YBR030W	0	40.45	1	1659	0	0
RKM4	YDR257C	0	36.16	-1	1485	0	1
RKM5	YLR137W	0	46.92	1	1104	0	0
RKR1	YMR247C	0	34.68	-1	4689	0	0
RLF2	YPR018W	0	38.5	1	1821	0	1
RLM1	YPL089C	0	41.11	-1	2031	0	0
RMA1	YKL132C	0	40.06	-1	1293	0	0
RMD1	YDL001W	0	37.43	1	1293	1	1
RMD5	YDR255C	0	35.62	-1	1266	1	0
RMD6	YEL072W	0	36.49	1	696	0	0
RMD8	YFR048W	0	39.27	1	1989	1	0
RMD9	YGL107C	0	38.33	-1	1941	0	0
RME1	YGR044C	0	42.75	-1	903	0	0
RMI1	YPL024W	0	40.63	1	726	0	0
RML2	YEL050C	0	42.98	-1	1182	0	1
RMR1	YGL250W	0	40.63	1	726	0	0
RMT2	YDR465C	0	39.87	-1	1239	0	0
RNH1	YMR234W	0	36.58	1	1047	0	0
RNH201	YNL072W	0	48.38	1	924	0	0
RNH202	YDR279W	0	36.18	1	1053	0	1
RNH203	YLR154C	0	42.94	-1	333	0	0
RNP1	YLL046C	0	33.33	-1	750	0	0
RNQ1	YCL028W	0	45.4	1	1218	0	0
RNR1	YER070W	0	40.83	1	2667	0	0
RNR3	YIL066C	0	41.69	-1	2610	0	0
RNR4	YGR180C	0	41.04	-1	1038	0	0
RNY1	YPL123C	0	35.94	-1	1305	0	0
ROD1	YOR018W	0	38.78	1	2514	0	0
ROG1	YGL144C	0	38.44	-1	2058	0	0
ROG3	YFR022W	0	42.05	1	2202	0	1
ROM1	YGR070W	0	36.04	1	3468	0	0
ROM2	YLR371W	0	38.44	1	4071	0	0
ROT2	YBR229C	0	38.95	-1	2865	0	0
ROX1	YPR065W	0	41.55	1	1107	0	1
ROX3	YBL093C	0	44.34	-1	663	0	0
ROY1	YMR258C	0	36.76	-1	1662	0	0
RPA12	YJR063W	0	41.27	1	378	0	0
RPA14	YDR156W	0	50.97	1	414	0	0
RPA34	YJL148W	0	37.46	1	702	0	1
RPA49	YNL248C	0	39.1	-1	1248	0	0
RPB4	YJL140W	0	39.49	1	666	0	1
RPB9	YGL070C	0	39.57	-1	369	0	0
RPD3	YNL330C	0	40.94	-1	1302	0	0
RPE1	YJL121C	0	46.3	-1	717	0	0
RPH1	YER169W	0	40.74	1	2391	0	0
RPI1	YIL119C	0	32.68	-1	1224	0	1
RPL11B	YGR085C	0	42.48	-1	525	0	0
RPL12A	YEL054C	0	42.57	-1	498	0	0
RPL12B	YDR418W	0	42.37	1	498	0	0
RPL13A	YDL082W	0	38.96	1	600	0	0
RPL13B	YMR142C	0	40.32	-1	600	0	0
RPL14A	YKL006W	0	38.9	1	417	0	0
RPL15B	YMR121C	0	44.23	-1	615	0	0
RPL16A	YIL133C	0	39.66	-1	600	0	0
RPL16B	YNL069C	0	38.72	-1	597	0	0
RPL17B	YJL177W	0	37.5	1	555	0	0
RPL18B	YNL301C	0	40.79	-1	561	0	0
RPL19A	YBR084C-A	0	39.59	-1	570	0	1
RPL19B	YBL027W	0	39.73	1	570	0	1
RPL1A	YPL220W	0	41.44	1	654	0	0
RPL1B	YGL135W	0	41.74	1	654	0	0
RPL20A	YMR242C	0	38.86	-1	519	0	0
RPL20B	YOR312C	0	35.66	-1	519	0	0
RPL21A	YBR191W	0	38	1	483	0	0
RPL21B	YPL079W	0	36.62	1	483	0	0
RPL22A	YLR061W	0	36.69	1	366	0	0
RPL22B	YFL034C-A	0	36.96	-1	369	0	0
RPL23A	YBL087C	0	40.09	-1	414	0	0
RPL23B	YER117W	0	38.64	1	414	0	0
RPL24A	YGL031C	0	41.67	-1	468	0	1
RPL24B	YGR148C	0	42.95	-1	468	0	1
RPL26A	YLR344W	0	37.55	1	384	0	0
RPL26B	YGR034W	0	35.89	1	384	0	0
RPL27A	YHR010W	0	37.96	1	411	0	0
RPL27B	YDR471W	0	39.37	1	411	0	0
RPL29	YFR032C-A	0	45	-1	180	0	0
RPL2A	YFR031C-A	0	45.29	-1	765	0	0
RPL2B	YIL018W	0	41.8	1	765	0	0
RPL31A	YDL075W	0	35.52	1	342	0	0
RPL31B	YLR406C	0	40.23	-1	342	0	0
RPL33B	YOR234C	0	37.72	-1	324	0	0
RPL34A	YER056C-A	0	37.09	-1	366	0	0
RPL34B	YIL052C	0	37.59	-1	366	0	0
RPL35A	YDL191W	0	36.07	1	363	0	1
RPL35B	YDL136W	0	37.11	1	363	0	1
RPL36A	YMR194W	0	37.34	1	303	0	0
RPL37A	YLR185W	0	39.3	1	267	0	0
RPL37B	YDR500C	0	38.41	-1	267	0	0
RPL38	YLR325C	0	38.82	-1	237	0	0
RPL39	YJL189W	0	35.79	1	156	0	0
RPL40A	YIL148W	0	35.57	1	387	0	0
RPL40B	YKR094C	0	36.29	-1	387	0	0
RPL41A	YDL184C	0	42.31	-1	78	0	0
RPL41B	YDL133C-A	0	41.03	-1	78	0	0
RPL43A	YPR043W	0	38.56	1	279	0	0
RPL4A	YBR031W	0	48.12	1	1089	0	0
RPL6B	YLR448W	0	39.45	1	531	0	0
RPL7A	YGL076C	0	36.34	-1	735	0	1
RPL7B	YPL198W	0	35.53	1	735	0	1
RPL8A	YHL033C	0	45.65	-1	771	0	0
RPL8B	YLL045C	0	45.14	-1	771	0	0
RPL9A	YGL147C	0	41.67	-1	576	0	0
RPL9B	YNL067W	0	41.15	1	576	0	0
RPN10	YHR200W	0	47.46	1	807	0	1
RPN13	YLR421C	0	38.22	-1	471	0	0
RPN14	YGL004C	0	39.15	-1	1254	0	0
RPN4	YDL020C	0	38.35	-1	1596	0	0
RPO41	YFL036W	0	38.02	1	4056	0	1
RPP1A	YDL081C	0	46.73	-1	321	0	0
RPP1B	YDL130W	0	42.44	1	321	0	0
RPP2A	YOL039W	0	47.04	1	321	0	0
RPP2B	YDR382W	0	47.75	1	333	0	0
RPS0A	YGR214W	0	39.87	1	759	0	1
RPS0B	YLR048W	0	40.88	1	759	0	1
RPS10A	YOR293W	0	37.88	1	318	0	0
RPS10B	YMR230W	0	34.2	1	318	0	0
RPS11A	YDR025W	0	38.52	1	471	0	0
RPS11B	YBR048W	0	38.49	1	471	0	0
RPS12	YOR369C	0	43.29	-1	432	0	0
RPS14A	YCR031C	0	39.39	-1	414	0	0
RPS14B	YJL191W	0	40.36	1	417	0	0
RPS16A	YMR143W	0	36.68	1	432	0	0
RPS16B	YDL083C	0	39.35	-1	432	0	0
RPS17A	YML024W	0	37.21	1	411	0	0
RPS17B	YDR447C	0	39.17	-1	411	0	0
RPS18A	YDR450W	0	38.36	1	441	0	0
RPS18B	YML026C	0	37.89	-1	441	0	0
RPS19A	YOL121C	0	37.45	-1	435	0	0
RPS19B	YNL302C	0	37.93	-1	435	0	0
RPS1A	YLR441C	0	40.23	-1	768	0	0
RPS1B	YML063W	0	40.1	1	768	0	0
RPS21A	YKR057W	0	37.88	1	264	0	0
RPS21B	YJL136C	0	37.43	-1	264	0	0
RPS22A	YJL190C	0	40.71	-1	393	0	0
RPS22B	YLR367W	0	36.76	1	393	0	0
RPS23A	YGR118W	0	39.1	1	438	0	0
RPS23B	YPR132W	0	37.98	1	438	0	0
RPS24A	YER074W	0	38.1	1	408	0	0
RPS24B	YIL069C	0	37.94	-1	408	0	0
RPS25A	YGR027C	0	42.81	-1	327	0	0
RPS25B	YLR333C	0	43.73	-1	327	0	0
RPS26B	YER131W	0	43.89	1	360	0	0
RPS27A	YKL156W	0	38.5	1	249	0	0
RPS27B	YHR021C	0	36.05	-1	249	0	0
RPS28A	YOR167C	0	45.1	-1	204	0	0
RPS28B	YLR264W	0	45.1	1	204	0	0
RPS29A	YLR388W	0	42.69	1	171	0	0
RPS29B	YDL061C	0	45.03	-1	171	0	0
RPS30A	YLR287C-A	0	33.44	-1	192	0	0
RPS30B	YOR182C	0	33.17	-1	192	0	0
RPS4A	YJR145C	0	40.6	-1	786	0	0
RPS4B	YHR203C	0	41.04	-1	786	0	0
RPS6A	YPL090C	0	38.46	-1	711	0	0
RPS6B	YBR181C	0	40.08	-1	711	0	0
RPS7A	YOR096W	0	37.47	1	573	0	0
RPS8A	YBL072C	0	43.62	-1	603	0	0
RPS9A	YPL081W	0	38.72	1	594	0	0
RPS9B	YBR189W	0	39.56	1	588	0	1
RQC1	YDR333C	0	37.66	-1	2172	0	1
RQC2	YPL009C	0	36.93	-1	3117	0	1
RRD1	YIL153W	0	51.27	1	1182	0	0
RRD2	YPL152W	0	37.88	1	1077	0	0
RRF1	YHR038W	0	34.49	1	693	0	0
RRG1	YDR065W	0	34.97	1	1098	0	0
RRG7	YOR305W	0	36.21	1	729	0	0
RRG8	YPR116W	0	37.65	1	834	0	0
RRG9	YNL213C	0	38.29	-1	645	0	0
RRI1	YDL216C	0	37.49	-1	1323	0	0
RRI2	YOL117W	0	35.24	1	1938	0	0
RRM3	YHR031C	0	40.15	-1	2172	0	0
RRN10	YBL025W	0	40.18	1	438	0	0
RRP6	YOR001W	0	38.47	1	2202	0	1
RRP8	YDR083W	0	35.88	1	1179	0	1
RRT1	YBL048W	0	30.77	1	312	1	0
RRT12	YCR045C	0	47.9	-1	1476	0	0
RRT13	YER066W	0	39.43	1	558	0	0
RRT16	YNL105W	0	36.6	1	429	1	0
RRT2	YBR246W	0	39.95	1	1164	0	0
RRT5	YFR032C	0	48.51	-1	870	0	0
RRT6	YGL146C	0	41.99	-1	936	1	0
RRT7	YLL030C	0	34.8	-1	342	1	0
RRT8	YOL048C	0	36.86	-1	1029	1	0
RSA1	YPL193W	0	36.65	1	1146	0	0
RSA3	YLR221C	0	37.56	-1	663	0	1
RSB1	YOR049C	0	39.81	-1	1065	1	0
RSC1	YGR056W	0	37.71	1	2787	0	0
RSC2	YLR357W	0	40.26	1	2670	0	1
RSF1	YMR030W	0	37.93	1	1131	0	0
RSF2	YJR127C	0	40.98	-1	4143	0	0
RSM18	YER050C	0	38.85	-1	417	0	0
RSM19	YNR037C	0	48.55	-1	276	0	0
RSM22	YKL155C	0	37.78	-1	1887	0	1
RSM23	YGL129C	0	37.1	-1	1353	0	0
RSM24	YDR175C	0	39.38	-1	960	0	0
RSM25	YIL093C	0	44.4	-1	795	0	0
RSM27	YGR215W	0	40.24	1	333	0	0
RSM28	YDR494W	0	37.66	1	1086	0	0
RSM7	YJR113C	0	52.02	-1	744	0	0
RSN1	YMR266W	0	38.26	1	2862	1	1
RSR1	YGR152C	0	39.07	-1	819	0	0
RTA1	YGR213C	0	38.16	-1	954	1	0
RTC1	YOL138C	0	39.89	-1	4026	0	0
RTC2	YBR147W	0	37.15	1	891	1	0
RTC3	YHR087W	0	44.05	1	336	0	0
RTC4	YNL254C	0	39.47	-1	1206	0	0
RTC5	YOR118W	0	37.38	1	1704	0	1
RTC6	YPL183W-A	0	43.97	1	282	0	0
RTF1	YGL244W	0	39.42	1	1677	0	1
RTG1	YOL067C	0	49.81	-1	534	0	0
RTG2	YGL252C	0	39.28	-1	1767	0	0
RTG3	YBL103C	0	39.7	-1	1461	0	1
RTK1	YDL025C	0	40.1	-1	1863	0	0
RTN1	YDR233C	0	40.43	-1	888	1	1
RTN2	YDL204W	0	42.13	1	1182	1	1
RTR1	YER139C	0	36.56	-1	681	0	0
RTR2	YDR066C	0	36.89	-1	591	0	0
RTS1	YOR014W	0	37.69	1	2274	0	0
RTS3	YGR161C	0	45.83	-1	792	0	1
RTT10	YPL183C	0	37.21	-1	3042	0	0
RTT101	YJL047C	0	36.97	-1	2529	0	0
RTT102	YGR275W	0	41.77	1	474	0	0
RTT103	YDR289C	0	36.42	-1	1230	0	1
RTT106	YNL206C	0	38.6	-1	1368	0	0
RTT107	YHR154W	0	35.29	1	3213	0	0
RTT109	YLL002W	0	39.05	1	1311	0	0
RUB1	YDR139C	0	37.13	-1	234	0	0
RUD3	YOR216C	0	37.8	-1	1455	0	1
RUP1	YOR138C	0	44.89	-1	2016	0	1
RVS161	YCR009C	0	38.22	-1	798	0	1
RVS167	YDR388W	0	45.62	1	1449	0	1
RXT2	YBR095C	0	37.74	-1	1293	0	1
RXT3	YDL076C	0	38.53	-1	885	0	0
SAC1	YKL212W	0	40.92	1	1872	1	0
SAC3	YDR159W	0	35.61	1	3906	0	1
SAC6	YDR129C	0	40.1	-1	1929	0	0
SAC7	YDR389W	0	40.05	1	1965	0	0
SAE2	YGL175C	0	38.73	-1	1038	0	0
SAF1	YBR280C	0	41.64	-1	1914	0	0
SAG1	YJR004C	0	39.68	-1	1953	1	0
SAK1	YER129W	0	38.99	1	3429	1	0
SAL1	YNL083W	0	40.27	1	1485	0	0
SAM1	YLR180W	0	47.43	1	1149	0	0
SAM3	YPL274W	0	42.12	1	1764	1	0
SAM37	YMR060C	0	36.59	-1	984	0	0
SAM4	YPL273W	0	40.29	1	978	0	0
SAN1	YDR143C	0	43.32	-1	1833	0	1
SAP1	YER047C	0	40.01	-1	2694	0	0
SAP155	YFR040W	0	36.49	1	3009	0	0
SAP185	YJL098W	0	37.8	1	3177	0	1
SAP190	YKR028W	0	38.23	1	3102	0	0
SAP30	YMR263W	0	43.56	1	606	0	0
SAP4	YGL229C	0	36.02	-1	2457	0	0
SAS2	YMR127C	0	37.86	-1	1017	0	0
SAS3	YBL052C	0	35.46	-1	2496	0	0
SAS4	YDR181C	0	37.48	-1	1446	0	0
SAS5	YOR213C	0	39.49	-1	747	0	0
SAT4	YCR008W	0	39.18	1	1812	0	0
SAW1	YAL027W	0	38.42	1	786	0	0
SAY1	YGR263C	0	38.9	-1	1275	1	0
SBA1	YKL117W	0	40.71	1	651	0	0
SBE2	YDR351W	0	37.19	1	2595	0	1
SBE22	YHR103W	0	38.57	1	2559	0	1
SBH1	YER087C-B	0	39.76	-1	249	1	0
SBH2	YER019C-A	0	44.19	-1	267	1	0
SBP1	YHL034C	0	42.82	-1	885	0	0
SCD6	YPR129W	0	42.1	1	1050	0	0
SCJ1	YMR214W	0	45.24	1	1134	1	1
SCM4	YGR049W	0	41.31	1	564	1	0
SCO1	YBR037C	0	44.93	-1	888	0	0
SCO2	YBR024W	0	39.96	1	906	0	0
SCP1	YOR367W	0	37.65	1	603	0	0
SCP160	YJL080C	0	39.63	-1	3669	0	1
SCS2	YER120W	0	45.58	1	735	1	0
SCS22	YBL091C-A	0	43.34	-1	528	1	0
SCS3	YGL126W	0	55.29	1	1143	1	0
SCS7	YMR272C	0	42.51	-1	1155	1	0
SCT1	YBL011W	0	43.03	1	2280	1	1
SCW10	YMR305C	0	44.27	-1	1170	0	0
SCW11	YGL028C	0	41.38	-1	1629	0	0
SCW4	YGR279C	0	46.43	-1	1161	0	0
